"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"861681077081051136","https://twitter.com/manelbutterfly/status/861681077081051136","I am looking for an un-clean online #data about wine Quality any suggestion?","2017-05-08 20:35 +0000","154.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"861674689814564864","https://twitter.com/manelbutterfly/status/861674689814564864","Couldn't stop listening to this song today https://t.co/sILbipAgMb Thank you #jsconfeu for all the marvelous moment LOVE IT! 😊😍🦋💕💞","2017-05-08 20:10 +0000","183.0","7.0","0.03825136612021858","0.0","1.0","3.0","1.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"861195171446312960","https://twitter.com/manelbutterfly/status/861195171446312960","@mozTechSpeakers Q&amp;A session will be at 3.30pm come and ask us questions about Tech Speakers program in @mozilla hackerlounge 🎇💕😍 https://t.co/zHS5NpruHw","2017-05-07 12:25 +0000","202.0","7.0","0.034653465346534656","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"861192923093897217","https://twitter.com/manelbutterfly/status/861192923093897217","@mozTechSpeakers we rock together or not together in all the events lovely family 😻😻💕🎆🤗 #jsconfeu https://t.co/UMDMtl4wri","2017-05-07 12:16 +0000","1167.0","27.0","0.02313624678663239","2.0","1.0","10.0","1.0","0.0","0.0","1.0","0.0","0","0","1","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"861192567219777536","https://twitter.com/manelbutterfly/status/861192567219777536","Q&amp;A session about webAssembly come to @mozilla booth and learn more from @linclark and @luke_wagner 🎉😸😺😻🙌 #jsconfeu https://t.co/ZYx4CwrmFd","2017-05-07 12:14 +0000","741.0","6.0","0.008097165991902834","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"861168151878410244","https://twitter.com/manelbutterfly/status/861168151878410244","Nice recap by @annthurium talking about my gender is emoji 🍕 🦄 #jsconfeu https://t.co/BfZ0GrPhN4","2017-05-07 10:37 +0000","577.0","6.0","0.010398613518197574","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860949913021972480","https://twitter.com/manelbutterfly/status/860949913021972480","That's becautiful ! Hispty stylish 😍😎🎇🎆🎉 #jsconfeu @ Berlin, Germany https://t.co/TYLfRHtf5Z","2017-05-06 20:10 +0000","536.0","5.0","0.009328358208955223","0.0","0.0","0.0","0.0","3.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860940615718187008","https://twitter.com/manelbutterfly/status/860940615718187008","Last keynote amazing #dmxpen #jsconfeu (@ Glashaus der Arena in Berlin, Germany) https://t.co/lksW5qjWsX https://t.co/nirJM9al4q","2017-05-06 19:33 +0000","501.0","7.0","0.013972055888223553","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860940600971055104","https://twitter.com/manelbutterfly/status/860940600971055104","Last keynote amazing #dmxpen #jsconfeu (@ Glashaus der Arena in Berlin, Germany) https://t.co/lksW5qjWsX https://t.co/8cjpZgEfpW","2017-05-06 19:33 +0000","427.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860940589428355076","https://twitter.com/manelbutterfly/status/860940589428355076","Last keynote amazing #dmxpen #jsconfeu (@ Glashaus der Arena in Berlin, Germany) https://t.co/lksW5qjWsX https://t.co/i9yMDDSjny","2017-05-06 19:33 +0000","416.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
